GEOID,Year,Total_Pop,Total_HH,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QFHH,QED12LES,QRICH,QSSBEN,PERCAP,QCVLUN,QEXTRCT,QSERV,QFEMLBR,QUNOCCHU,QRENTER,PPUNIT,QMOHO,QNOAUTO,MDGRENT,QHSEBRDN,MDHSEVAL,QNOHLTH,QESL,QPOVTY,QGROUP
47157000600,2014,1860,745,0.2263,0.5645,50.3,0.9995,0,0,0,0.0241,0.4148,0.3172,0,0.4698,10934,0.3141,0.0887,0.4772,0.6715,0.3499,0.5463,2.5,0.014,0.3866,646,0.4671,36700,0.2898,0,0.457,0.0005
47055920700,2014,1871,698,0.1999,0.5575,44.6,0.054,0,0.0112,0.0048,0.735,0.1175,0.1515,0.0272,0.3711,21001,0.0412,0.0902,0.2607,0.4383,0.2279,0.1576,2.68,0.1814,0.0587,572,0.1318,100000,0.1866,0.0095,0.2346,0
47039955101,2014,1873,723,0.2563,0.5109,43.9,0.0603,0,0,0.0096,0.8927,0.0526,0.2149,0.0041,0.4398,17955,0.0485,0.1372,0.3112,0.4851,0.2726,0.2739,2.42,0.1801,0.0581,564,0.1397,83900,0.0983,0,0.268,0.0657
47065001400,2014,1877,664,0.154,0.5189,29.9,0.4454,0.0011,0.0149,0.1412,0.3909,0.2093,0.2263,0.009,0.2997,15151,0.1564,0.0962,0.2541,0.4203,0.1853,0.6054,2.53,0,0.116,771,0.3886,94700,0.26,0.1121,0.3797,0.1066
47065012000,2014,1878,722,0.2588,0.5351,45.4,0.0234,0,0.0192,0.0229,0.8683,0.0471,0.0091,0.2867,0.3587,79344,0.0352,0.0126,0.0617,0.3841,0.1405,0.1288,2.58,0,0.0319,1065,0.1219,508900,0.0149,0.0106,0.0283,0.0064
47079969200,2014,1883,718,0.2857,0.5146,42.1,0.0064,0,0,0.0377,0.7929,0.0682,0.1565,0.0223,0.4721,20173,0.1552,0.1334,0.1774,0.5479,0.1244,0.1713,2.61,0.3951,0.0181,563,0.0641,78200,0.1806,0.01,0.18,0.0053
47157002000,2014,1887,654,0.2024,0.5405,26.7,0.8686,0,0,0.0069,0.1472,0.4159,0.2793,0,0.2722,12182,0.1821,0.0629,0.3452,0.5194,0.1198,0.5734,2.71,0.0067,0.2768,638,0.3287,76900,0.1049,0.0078,0.4732,0.0599
47183968102,2014,1896,788,0.1735,0.4979,41.7,0.0491,0,0,0.0438,0.8011,0.099,0.0753,0.066,0.2728,28817,0.1394,0.0932,0.1276,0.535,0.0641,0.3135,2.41,0.1259,0.052,579,0.1472,144300,0.0849,0.0034,0.0896,0
47009011501,2014,1905,711,0.1627,0.5008,47.2,0,0,0,0.0052,0.9141,0,0.1483,0,0.4712,22690,0.057,0.0961,0.2491,0.4508,0.119,0.1013,2.68,0.3371,0.083,614,0.1294,143400,0.1071,0,0.1488,0
47037017100,2014,1905,984,0.1643,0.59,31.7,0.1995,0.0063,0.0152,0.0157,0.9565,0.065,0.0311,0.0437,0.1484,40314,0.0565,0.0235,0.1055,0.5956,0.1199,0.4187,1.93,0.0107,0.0386,1098,0.1809,271100,0.0567,0.0034,0.0719,0.0005
47039955001,2014,1908,861,0.2495,0.5262,54.3,0.0136,0,0,0.0472,0.6771,0.0999,0.2639,0.007,0.4297,21591,0.1956,0.1056,0.1823,0.4993,0.4082,0.1115,2.22,0.2832,0.0325,578,0.2114,95400,0.1541,0.0487,0.2427,0
47065010901,2014,1922,755,0.1623,0.4886,30.5,0.0156,0,0.0135,0.0187,0.5389,0.147,0.1068,0.0225,0.1815,23780,0.0668,0.0245,0.2036,0.4298,0.2192,0.7086,2.38,0.0155,0,1053,0.1947,91400,0.1323,0.0358,0.1428,0.065
47037010302,2014,1925,724,0.1413,0.5548,36.2,0.2608,0,0.0031,0.0322,0.5223,0.3425,0.2526,0,0.3273,19180,0.1599,0.0779,0.2312,0.567,0.2665,0.5718,2.65,0.0091,0.1091,1003,0.3729,151000,0.1657,0.0117,0.2848,0.0047
47179060700,2014,1932,0,0,0.5968,19.8,0.102,0.0031,0.0393,0.074,0,0,0,0,0,6396,0.2134,0,0.5188,0.6575,0,0,-999,0,0,-999,0,-999,0.0968,0.0326,0,1
47187050306,2014,1941,690,0.2509,0.5137,42,0.0608,0,0.052,0.0232,0.668,0.1116,0.0692,0.171,0.3551,41242,0.0072,0.0269,0.1242,0.4679,0,0.1435,2.72,0.0087,0.0087,2001,0.0899,289300,0.0221,0.061,0.0265,0.033
47139950201,2014,1947,787,0.2209,0.4879,48.1,0.0062,0.0036,0,0.02,0.8267,0.0534,0.1679,0.0191,0.3888,22614,0.1233,0.2029,0.209,0.4022,0.2505,0.0991,2.45,0.079,0.0432,600,0.2236,150700,0.1111,0.0204,0.0957,0.0092
47093001900,2014,1955,736,0.1724,0.534,33.6,0.6379,0,0.0266,0.0512,0.2744,0.2215,0.2246,0.0122,0.3682,14348,0.2475,0.0768,0.5225,0.5125,0.1867,0.7052,2.63,0,0.2813,867,0.4905,67400,0.2799,0.0552,0.4881,0.0118
47093005709,2014,1970,634,0.1431,0.5299,41.3,0.0315,0.001,0.0289,0.0162,0.8502,0.0915,0.0428,0.0836,0.2587,35133,0.0531,0.0102,0.0755,0.5265,0.0812,0.0852,3.11,0,0.03,1661,0.1073,231200,0.0543,0,0.0629,0
47065011900,2014,1975,765,0.1813,0.5033,33.4,0.2476,0,0.0111,0.0263,0.4514,0.234,0.1046,0.0118,0.2288,20037,0.1002,0.0511,0.2308,0.4688,0.1424,0.5346,2.58,0,0.0967,700,0.2013,118200,0.159,0.0106,0.1954,0
47165020405,2014,1975,749,0.2076,0.5215,40.3,0.0071,0.0025,0.002,0.0106,0.9706,0.036,0.1611,0.0067,0.3805,23089,0.0454,0.0801,0.1827,0.4806,0.0844,0.223,2.64,0.044,0.0467,342,0.2497,204700,0.04,0,0.16,0
47093000100,2014,1982,1194,0.108,0.4506,31.3,0.1216,0,0.0449,0.0313,0.7813,0,0.126,0.0343,0.1625,40931,0.067,0.0065,0.1118,0.3858,0.0584,0.7965,1.5,0.0126,0.2596,758,0.2588,231000,0.1181,0.0261,0.3178,0.0974
47093005905,2014,1984,835,0.1683,0.4718,41.5,0.0025,0,0.0318,0.0186,0.8926,0.0455,0.0741,0.1186,0.194,50375,0.0306,0.0732,0.0885,0.439,0.148,0.388,2.38,0.098,0.0407,1086,0.1174,288800,0.108,0.033,0.067,0
47165020404,2014,1991,770,0.2657,0.4736,49,0,0,0,0.0286,0.784,0.0948,0.1149,0.0091,0.313,24012,0.0406,0.1503,0.0889,0.4042,0.0458,0.1922,2.58,0.2069,0.0221,721,0.1636,163900,0.0858,0.0207,0.1288,0.001
47033961000,2014,1996,798,0.1864,0.5441,45.6,0.1874,0,0,0.0726,0.8849,0.0802,0.1345,0.0088,0.3571,24031,0.0871,0.1206,0.0625,0.4803,0.1474,0.2268,2.5,0.1464,0.0251,659,0.1115,92300,0.1598,0.0422,0.1192,0
47093000901,2014,2006,0,0,0.3948,19.5,0.1421,0,0.0369,0.0494,0,0,0,0,0,1860,0.1051,0.0356,0.434,0.4486,1,0,-999,0,0,-999,0,-999,0.0155,0.0229,0,1
47165020503,2014,2006,848,0.2836,0.4621,50.4,0,0,0,0.0763,0.9652,0.0566,0.1527,0,0.441,28403,0.0329,0.0979,0.1814,0.466,0.0712,0.1828,2.36,0.1292,0.0224,812,0.1108,170200,0.1391,0,0.1338,0.001
47113000600,2014,2008,839,0.1494,0.499,31.1,0.6225,0,0,0.0204,0.4853,0.2014,0.17,0,0.2825,14380,0.127,0.0358,0.4088,0.4839,0.221,0.5316,2.27,0.013,0.0751,772,0.4636,63200,0.2022,0.0184,0.2894,0.0518
47037013602,2014,2019,165,0.0441,0.5587,19.8,0.8346,0,0.005,0.0371,0,0.097,0.1604,0,0.5394,8613,0.1332,0.0455,0.3207,0.7002,0.2731,0.8909,1.95,0,0.3697,596,0.3091,179500,0.0951,0.0109,0.2368,0.841
47033961200,2014,2030,795,0.2847,0.5532,37.7,0.0138,0.002,0.0039,0.1005,0.8115,0.0465,0.2037,0.0214,0.3849,20721,0.0852,0.1851,0.1416,0.4261,0.0997,0.3069,2.55,0.0963,0.0189,659,0.1572,83600,0.1765,0.0521,0.1696,0.003
47037013800,2014,2040,695,0.2495,0.4877,23.9,0.9284,0,0,0.0108,0.0538,0.4302,0.1856,0,0.3468,11505,0.2388,0.0412,0.3166,0.5479,0.1203,0.5453,2.91,0.0342,0.1914,733,0.341,87800,0.1598,0,0.5047,0.0074
47167040200,2014,2061,757,0.2392,0.4978,39.3,0.0257,0,0,0.0146,0.5734,0.1849,0.2847,0.0066,0.4425,18297,0.1183,0.1116,0.1525,0.4845,0.1136,0.2985,2.7,0.2869,0.0277,818,0.2351,106400,0.1422,0.0037,0.1775,0.0092
47019071500,2014,2063,874,0.2724,0.5216,47.8,0.0063,0.0097,0.0034,0.0019,0.6189,0.0789,0.3129,0.0057,0.5092,16092,0.0967,0.2229,0.1867,0.4399,0.2517,0.1979,2.36,0.2628,0.0721,579,0.1144,86800,0.1425,0.0089,0.2404,0
47113001608,2014,2066,803,0.1844,0.529,45.5,0.1104,0.0005,0,0.0019,0.8843,0.0722,0.0771,0.0411,0.3225,31753,0.0426,0.0772,0.0979,0.459,0.1412,0.1133,2.57,0.0503,0.01,838,0.1083,153000,0.066,0,0.0559,0
47093003300,2014,2067,891,0.2192,0.506,48.4,0.2777,0,0,0.0169,0.6254,0.064,0.0446,0.0629,0.2896,41256,0.0733,0.0427,0.1573,0.4764,0.0738,0.055,2.31,0,0,1358,0.1684,182500,0.0682,0,0.1011,0.0044
47149040303,2014,2069,933,0.3398,0.5355,35.8,0.0304,0,0.015,0.0449,0.217,0.254,0.094,0,0.3591,20748,0.0362,0.0729,0.1763,0.4959,0,0.3516,2.22,0,0.0375,822,0.3966,116800,0.146,0.0286,0.2576,0
47165020209,2014,2072,701,0.2553,0.542,46.9,0,0.0019,0,0,0.5627,0.1541,0.1538,0.0827,0.4194,28309,0.0343,0.0971,0.1691,0.5031,0.0591,0.0699,2.94,0.0913,0.0128,1016,0.0542,198200,0.0613,0,0.1048,0.0063
47133950400,2014,2086,785,0.2306,0.4693,41.8,0,0.0034,0,0.0048,0.8405,0.0522,0.2523,0,0.358,16150,0.0664,0.1621,0.202,0.4925,0.2266,0.1771,2.66,0.3773,0.028,538,0.1274,84200,0.1105,0,0.2368,0
47085130200,2014,2089,799,0.2336,0.506,41.4,0.0043,0,0,0.0129,0.5565,0.0989,0.1858,0.0188,0.4355,20894,0.1919,0.0887,0.2017,0.4592,0.3623,0.1502,2.61,0.3711,0.0175,590,0.2228,121300,0.1048,0,0.2572,0
47157005700,2014,2098,802,0.1821,0.5782,38.8,0.9786,0,0.0062,0,0.189,0.4027,0.2509,0,0.308,13937,0.2873,0.1055,0.3569,0.5434,0.3377,0.5349,2.54,0,0.2157,711,0.2269,39400,0.2259,0.0051,0.257,0.0281
47035970603,2014,2105,870,0.2584,0.4803,54.3,0.0071,0,0.0033,0.01,0.9331,0.1379,0.1313,0.0253,0.4241,26397,0.0582,0.1777,0.1257,0.4193,0.0574,0.1598,2.42,0.1029,0.0402,724,0.1218,175500,0.1985,0.0035,0.0532,0
47079969400,2014,2107,920,0.2084,0.5187,40.6,0.3071,0,0,0,0.6675,0.1163,0.2612,0.0109,0.4141,14268,0.2432,0.0373,0.2717,0.5497,0.1644,0.4217,2.29,0.0636,0.1783,609,0.3152,67300,0.197,0,0.4288,0.0005
47037017701,2014,2108,867,0.1717,0.5256,38.7,0.0602,0,0.0422,0.0256,0.9471,0.0369,0.042,0.2261,0.2607,64435,0.0342,0.0173,0.1045,0.4757,0.0586,0.1869,2.43,0.0054,0.0069,1096,0.0669,383500,0.0242,0.0299,0.0024,0
47149040304,2014,2112,890,0.2211,0.5227,39.5,0.1823,0,0.0038,0.0914,0.9098,0.1124,0.1557,0.0281,0.3135,24811,0.0379,0.0453,0.2431,0.4823,0.0651,0.2899,2.37,0.0567,0.0865,859,0.2258,121600,0.1761,0.0185,0.1449,0
47079969700,2014,2118,966,0.2984,0.5198,53,0.0595,0,0,0,0.6639,0.0424,0.26,0.0331,0.5849,25903,0.0916,0.1209,0.1433,0.5252,0.4284,0.118,2.19,0.4124,0.0197,604,0.1594,85600,0.1105,0,0.1596,0
47157010500,2014,2124,575,0.2561,0.5075,33.5,0.6808,0,0.0071,0.137,0.2971,0.353,0.3041,0,0.1878,11919,0.1789,0.0846,0.3589,0.4922,0.5731,0.6852,2.87,0,0.12,753,0.3896,43500,0.3869,0.0899,0.4364,0.2236
47125100601,2014,2125,876,0.3708,0.5181,49.4,0.0456,0,0.0052,0.0471,0.6544,0.0765,0.1089,0.0582,0.4749,39229,0.0559,0.0894,0.1696,0.5099,0.1143,0.2078,2.29,0,0.0457,834,0.2511,182100,0.1216,0.0089,0.0939,0.0579
47157000800,2014,2144,847,0.2467,0.5392,44.1,0.9874,0,0,0,0.0506,0.4168,0.3907,0,0.3471,8181,0.2018,0.0793,0.3358,0.5517,0.2988,0.5762,2.52,0,0.3129,627,0.3695,32500,0.2631,0,0.5453,0.0051
47113000900,2014,2145,829,0.2065,0.5851,39.5,0.959,0,0,0,0.1653,0.3752,0.3273,0,0.3739,12970,0.2802,0.0246,0.3632,0.5658,0.2945,0.5368,2.54,0,0.1616,668,0.2967,40900,0.2247,0.0241,0.3702,0.0186
47081950400,2014,2146,752,0.2796,0.4683,42.3,0,0.0042,0,0,0.7045,0.0798,0.1731,0.0253,0.387,21454,0.1013,0.1588,0.2242,0.3576,0.2358,0.1928,2.85,0.2591,0.0479,829,0.1343,97800,0.2488,0.017,0.1626,0
47019070100,2014,2150,946,0.3219,0.5484,50.6,0.0205,0.0028,0,0.0033,0.7118,0.1015,0.301,0.0032,0.6057,16709,0.1955,0.0909,0.1521,0.538,0.0913,0.4789,2.02,0.049,0.1438,409,0.2622,102300,0.1372,0.0058,0.2001,0.1121
47157006600,2014,2158,1073,0.1242,0.4286,35.1,0.4004,0.0222,0.0167,0.0246,0.4539,0.2032,0.0786,0.027,0.1454,25425,0.086,0.0517,0.2409,0.4309,0.2075,0.5461,2.01,0,0.1566,743,0.2563,117000,0.1979,0.0025,0.2386,0
47157022023,2014,2165,742,0.1293,0.4827,37,0.9963,0,0,0,0.3189,0.2507,0.2009,0,0.2749,17831,0.163,0.0974,0.3302,0.3862,0.5581,0.6563,2.92,0.0024,0.221,810,0.3342,108900,0.1649,0.0548,0.2184,0
47157005500,2014,2168,856,0.238,0.5134,37.1,0.9636,0.0037,0,0,0.1198,0.2757,0.3529,0.0047,0.4673,10642,0.2986,0,0.477,0.5554,0.4153,0.5572,2.53,0.026,0.3879,648,0.3738,51400,0.1771,0,0.4613,0.0005
47019070400,2014,2170,1002,0.3461,0.5184,39.6,0.0037,0,0,0.0014,0.5203,0.1916,0.2203,0.01,0.475,16219,0.2211,0.0758,0.1597,0.5339,0.0722,0.3004,2.17,0.037,0.1038,270,0.2006,86800,0.1604,0,0.3535,0
47035970701,2014,2170,888,0.3378,0.4889,51.8,0,0,0,0.0092,0.7622,0.0495,0.1628,0.0293,0.4809,21878,0.0853,0.2095,0.1468,0.3624,0.2575,0.1982,2.44,0.2065,0.0191,698,0.107,143100,0.1046,0,0.1968,0
47157021724,2014,2173,911,0.1532,0.5094,30.8,0.7773,0,0.0156,0.1542,0.3432,0.1921,0.1179,0.0329,0.1537,22815,0.1025,0.0633,0.2214,0.4736,0.0656,0.6948,2.38,0,0.0241,989,0.2843,89600,0.1666,0.0583,0.2187,0.0005
47109930200,2014,2174,779,0.2576,0.5156,38.3,0.0147,0,0,0.0331,0.781,0.1335,0.2417,0.0051,0.3119,15126,0.1691,0.1859,0.1523,0.4861,0.2355,0.2105,2.79,0.2385,0.0539,570,0.1797,83100,0.1734,0.024,0.2797,0
47083120200,2014,2176,847,0.2555,0.557,42.5,0.0565,0.0074,0,0.0092,0.5441,0.1122,0.2678,0.0035,0.3672,18498,0.0381,0.2016,0.2564,0.4487,0.1777,0.3495,2.38,0.1874,0.1098,523,0.1653,82600,0.1927,0.0053,0.2516,0.0744
47093005710,2014,2177,837,0.1695,0.4947,49.4,0.0106,0,0.0505,0.0276,0.8565,0.0466,0.0365,0.3477,0.2557,80881,0.0331,0.0564,0.1192,0.4187,0.0346,0.0538,2.6,0,0,639,0.1159,521300,0.0239,0.0274,0.017,0
47097050503,2014,2177,874,0.1801,0.4966,39.3,0.1571,0,0.0023,0.0138,0.6738,0.0904,0.102,0.0092,0.3318,22757,0.0248,0.1127,0.1655,0.4954,0.1027,0.1888,2.29,0.0585,0.024,761,0.2323,109400,0.1774,0,0.1241,0.079
47157003400,2014,2181,1143,0.1165,0.4379,34.3,0.237,0.0179,0,0.0752,0.7467,0.0324,0.1013,0.0542,0.1172,34180,0.0879,0.0324,0.0979,0.4614,0.1457,0.6684,1.91,0,0.1557,700,0.224,180000,0.1958,0.0024,0.2465,0.0005
47157006000,2014,2182,788,0.2319,0.5522,44.3,0.9707,0,0.0037,0.0082,0.2908,0.297,0.2655,0.0076,0.4048,14619,0.3351,0.0245,0.3519,0.4812,0.2048,0.486,2.77,0,0.2513,807,0.2665,58400,0.33,0.003,0.3814,0
47103975200,2014,2183,785,0.2148,0.5236,43.8,0.022,0,0,0.0082,0.7248,0.0777,0.1758,0.0369,0.4522,23703,0.0563,0.1367,0.1141,0.4913,0.1316,0.1592,2.78,0.2345,0.0229,670,0.0828,77200,0.1017,0,0.2245,0
47165021104,2014,2187,819,0.2295,0.588,35.1,0.0649,0.0082,0.0274,0.054,0.5952,0.1856,0.1936,0,0.3663,20634,0.0541,0.0907,0.162,0.4633,0.0109,0.1148,2.67,0.0845,0.0171,1024,0.1087,136000,0.0992,0.0444,0.0251,0
47037012200,2014,2188,1000,0.1234,0.4986,36,0.0571,0.0612,0,0.0745,0.5402,0.101,0.1438,0.042,0.111,34051,0.0449,0.0405,0.1274,0.4645,0.1189,0.314,2.19,0.0115,0.057,948,0.125,193200,0.1101,0,0.1101,0
47109930400,2014,2194,826,0.2119,0.474,43.4,0.0032,0,0,0.0296,0.8807,0.0666,0.1752,0.0182,0.3414,23252,0.2214,0.1937,0.1126,0.4327,0.0473,0.1828,2.66,0.1615,0.0303,622,0.0908,87300,0.1735,0.0142,0.1618,0
47037012600,2014,2195,809,0.1872,0.4943,28.1,0.6806,0,0,0.0756,0.1534,0.3548,0.2121,0,0.3016,14963,0.1245,0.0895,0.2187,0.4692,0.089,0.7145,2.63,0.0068,0.2435,828,0.3684,139200,0.2989,0.0734,0.3862,0.0323
47013950800,2014,2196,912,0.3219,0.4932,49.8,0,0,0.0168,0,0.7716,0.0965,0.262,0.0208,0.557,23133,0.0696,0.1703,0.1097,0.4155,0.3304,0.1184,2.41,0.2239,0.0614,666,0.1272,86200,0.1348,0,0.1944,0
47041920101,2014,2210,853,0.267,0.5335,47.3,0.0077,0.0127,0.0054,0.0195,0.7413,0.0938,0.1935,0.0774,0.4209,26154,0.1266,0.0914,0.1698,0.4988,0.488,0.1876,2.5,0.1357,0.0387,481,0.1653,155700,0.1902,0.0034,0.2135,0.0335
47141000500,2014,2214,984,0.1441,0.5009,32.3,0.0158,0,0.0018,0.1504,0.7859,0.0945,0.0862,0.0417,0.2652,19237,0.0957,0.2414,0.1403,0.4542,0.1284,0.5955,2.24,0,0.0467,702,0.313,165300,0.2567,0.0558,0.3739,0.0063
47099960600,2014,2216,886,0.2279,0.5023,40.4,0.0059,0.0014,0,0,0.918,0.0621,0.2222,0,0.412,16399,0.1796,0.1693,0.1411,0.4436,0.1827,0.2212,2.5,0.2961,0.0384,542,0.1264,69200,0.1503,0,0.1616,0
47065010434,2014,2229,875,0.1934,0.5164,43.8,0.0354,0,0.0135,0,0.786,0.0354,0.211,0.0411,0.3383,24967,0.116,0.1136,0.1331,0.4953,0.0267,0.2617,2.55,0.0701,0.0697,782,0.1829,146700,0.1256,0.0269,0.1503,0
47157002700,2014,2229,725,0.227,0.4639,29,0.4962,0,0.0148,0.0938,0.7048,0.2083,0.1957,0.0152,0.1779,15412,0.1312,0.1103,0.2137,0.3751,0.1501,0.5959,3.03,0,0.1862,777,0.3738,78400,0.1871,0.272,0.5156,0.013
47157021312,2014,2230,1169,0.2166,0.4744,40.8,0.0637,0.0031,0.0439,0.0179,0.9688,0.0462,0.0373,0.0907,0.2421,45556,0.0304,0.0363,0.1317,0.3858,0.0766,0.5629,1.91,0,0.0299,866,0.2335,255700,0.1076,0.0251,0.0709,0
47037011900,2014,2235,891,0.1508,0.574,26.8,0.6617,0.0089,0,0.0322,0.1463,0.3502,0.1733,0,0.1975,16224,0.0923,0.0434,0.3366,0.539,0.2184,0.7419,2.48,0.0184,0.2043,707,0.2963,144200,0.1627,0.0499,0.4236,0.0094
47037018601,2014,2236,789,0.2093,0.4656,47.6,0.0152,0.0036,0.0116,0,0.9446,0.0203,0.0248,0.4613,0.3169,92423,0.0058,0,0.0223,0.3314,0.0931,0.0279,2.83,0.0057,0,-999,0.1115,787900,0.038,0.0078,0.0494,0
47153060102,2014,2246,827,0.2529,0.549,42.6,0,0,0,0.0165,0.6334,0.1572,0.1448,0,0.4232,17187,0.1038,0.1256,0.1342,0.5172,0.1705,0.185,2.72,0.3089,0.0701,829,0.3434,108600,0.1238,0,0.2669,0
47091956200,2014,2253,1043,0.2756,0.5011,45.4,0,0.0013,0,0,0.8478,0.0719,0.1903,0.0211,0.441,22749,0.1215,0.1589,0.2354,0.464,0.3196,0.1831,2.16,0.2583,0.0585,474,0.1524,90000,0.1363,0,0.2501,0
47087960400,2014,2263,798,0.2417,0.4949,43,0.0013,0,0,0.0389,0.4503,0.2644,0.324,0,0.3947,15186,0.1589,0.1628,0.1701,0.4375,0.1661,0.2544,2.73,0.2654,0.0815,381,0.2231,66200,0.1694,0,0.36,0.0376
47163042702,2014,2267,971,0.2461,0.5598,44.4,0.0088,0,0,0.0159,0.5689,0.1318,0.1707,0.0844,0.4439,34892,0.064,0.0992,0.1464,0.4644,0.0271,0.2884,2.33,0.1202,0.0443,674,0.1648,123900,0.0944,0,0.1745,0
47097050600,2014,2271,948,0.2422,0.4826,41.2,0.5421,0.026,0,0.0396,0.307,0.2268,0.3171,0.0042,0.3481,15848,0.1024,0.1179,0.1787,0.4994,0.1757,0.2795,2.4,0.2574,0.1329,500,0.2458,65500,0.103,0.0063,0.2737,0
47157006200,2014,2273,779,0.1953,0.5209,38.2,0.9472,0,0,0.0057,0.1867,0.3363,0.2219,0,0.3556,14041,0.2548,0.0925,0.2482,0.5182,0.2866,0.4557,2.91,0,0.1797,833,0.3979,61500,0.249,0,0.3152,0.0018
47065001600,2014,2276,1424,0.275,0.5584,50.3,0.8027,0,0.018,0.0136,0.1044,0.1531,0.3001,0,0.5316,6982,0.3593,0,0.4827,0.6618,0.1731,1,1.6,0,0.7037,250,0.2788,-999,0.1867,0.0067,0.7746,0
47113001402,2014,2284,837,0.2049,0.4904,42.3,0.2487,0.0031,0.0044,0.0092,0.414,0.2222,0.1494,0,0.3632,21690,0.1668,0.0604,0.1377,0.4862,0.0932,0.1852,2.73,0.0585,0.0203,781,0.1995,97000,0.1489,0.0031,0.113,0.0004
47047060701,2014,2290,851,0.1865,0.5118,49,0.2865,0,0,0.0266,0.7395,0.1387,0.1157,0.0411,0.3666,29685,0.0914,0.0589,0.2491,0.442,0.0859,0.2385,2.69,0.1987,0.0071,578,0.1152,204900,0.0903,0.0084,0.1218,0
47125100900,2014,2290,1016,0.2188,0.476,31.3,0.317,0.0686,0.0646,0.1384,0.2804,0.1476,0.19,0,0.1624,14501,0.2941,0.1076,0.3197,0.5091,0.3172,0.7372,2.25,0.2164,0.2648,623,0.44,81900,0.2582,0.1459,0.5,0.0031
47141001300,2014,2290,879,0.2148,0.507,44.3,0.0109,0.0009,0.0096,0.0703,0.8071,0.1024,0.1542,0.0034,0.3925,22848,0.0802,0.122,0.1505,0.5147,0.0825,0.1422,2.6,0.1075,0.0137,588,0.1069,120300,0.1336,0.0204,0.1882,0.0013
47037013100,2014,2292,889,0.2055,0.4712,42.9,0.2731,0.0035,0.0449,0,0.8564,0.108,0.1518,0.0034,0.3318,24075,0.0388,0.1662,0.1775,0.4629,0.1047,0.2002,2.58,0.1551,0.0281,875,0.189,180500,0.1357,0.0202,0.1575,0
47157002400,2014,2292,758,0.1632,0.575,27.7,0.8416,0.0406,0.0031,0.099,0.2563,0.4393,0.2798,0,0.2757,10705,0.2808,0.1461,0.3267,0.49,0.2968,0.7084,3.02,0,0.2797,638,0.4169,60700,0.3024,0.1071,0.4782,0
47079969800,2014,2293,924,0.2106,0.495,44.5,0.0432,0,0,0.0894,0.6419,0.0931,0.1575,0.0141,0.316,19335,0.1361,0.1243,0.1605,0.454,0.1646,0.1753,2.48,0.3418,0.0552,548,0.1526,81200,0.1906,0.0328,0.2215,0
47113001000,2014,2293,811,0.2041,0.4993,36.1,0.8679,0,0.0078,0,0.2677,0.3268,0.2965,0,0.3268,13634,0.2615,0.014,0.428,0.5083,0.2119,0.5228,2.59,0,0.1825,649,0.3859,50100,0.1756,0,0.3005,0.0846
47163041100,2014,2296,1214,0.3663,0.5266,51.4,0.0183,0.0144,0,0.0044,0.4084,0.1219,0.0639,0.0157,0.4868,27623,0.0315,0.0804,0.1729,0.4446,0.056,0.2562,1.89,0,0.0972,642,0.1614,120500,0.0893,0,0.132,0
47151975300,2014,2303,865,0.2484,0.4902,40.9,0,0.0074,0,0.0087,0.6392,0.0867,0.3093,0,0.4832,14279,0.113,0.2694,0.1464,0.4305,0.1367,0.2231,2.66,0.3453,0.0717,608,0.1723,56200,0.1728,0,0.2537,0
47045964500,2014,2307,913,0.1946,0.5128,42.1,0.0368,0,0.0022,0.0048,0.8172,0.0789,0.1357,0.0131,0.3538,24386,0.1214,0.0663,0.1186,0.5014,0.0787,0.2015,2.53,0.0787,0.0186,768,0.1303,116100,0.1235,0.0117,0.1215,0
47157020511,2014,2307,748,0.1721,0.5358,39.2,0.7443,0,0,0.0321,0.4301,0.2888,0.1381,0.012,0.3463,19366,0.1218,0.0428,0.2253,0.5882,0.1471,0.1979,3.07,0.0331,0.0281,1292,0.2005,94300,0.2388,0.0199,0.1756,0.0061
47165020208,2014,2307,815,0.2384,0.5423,38.1,0.0403,0.0065,0,0.0134,0.7675,0.1288,0.1936,0.0049,0.2773,19343,0.1551,0.111,0.1615,0.4176,0.1817,0.3411,2.71,0.1888,0.1129,710,0.2417,127000,0.1431,0.0028,0.1776,0.0429
47189030401,2014,2307,841,0.1929,0.5548,33.3,0.1149,0.0091,0,0.0472,0.69,0.1605,0.107,0.0178,0.3068,22217,0.0823,0.0475,0.1392,0.5316,0.1648,0.4732,2.73,0,0.0262,806,0.3508,175100,0.0802,0.0157,0.2916,0.0065
47131965200,2014,2309,810,0.2676,0.4898,42.2,0.0108,0.0074,0.0026,0.0147,0.8935,0.0988,0.1814,0.0494,0.3778,22445,0.0841,0.1232,0.1639,0.3727,0.1615,0.1593,2.77,0.1988,0.0247,538,0.1235,103300,0.1334,0.0123,0.093,0.0294
47157006300,2014,2309,1143,0.1529,0.4526,35.2,0.2027,0,0,0.016,0.6801,0.0866,0.0496,0.0542,0.1452,38737,0.054,0.0827,0.1056,0.4436,0.1367,0.3981,2.02,0.0242,0.0114,751,0.2502,150400,0.1286,0.0047,0.175,0.0009
47037012702,2014,2310,868,0.1745,0.5065,43.3,0.8749,0,0.0078,0.0022,0.2715,0.1959,0.1284,0.0438,0.3721,25667,0.0875,0.0784,0.2961,0.4954,0.1482,0.3744,2.63,0.0746,0.1037,799,0.2512,137300,0.1603,0.0059,0.205,0.0117
