GEOID,Year,Total_Pop,Total_HH,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QFHH,QED12LES,QRICH,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QFEMLBR,QUNOCCHU,QRENTER,PPUNIT,QMOHO,QNOAUTO,MDGRENT,QHSEBRDN,MDHSEVAL,QNOHLTH,QESL,QPOVTY,QGROUP
47065012100,2017,6147,2515,0.2658,0.5596,44.7,0.0377,0,0.0239,0.0617,0.621,0.126,0.1452,0.0636,0.365,34200,0.0249,0.1773,0.15,0.4892,0.12,0.2684,2.44,0.0644,0.0334,699,0.1583,182700,0.1571,0.0436,0.1636,0.0034
47037015300,2017,6150,2630,0.2281,0.565,40.2,0.1312,0,0.0132,0.0566,0.8219,0.1236,0.0315,0.0057,0.308,29892,0.0344,0.0973,0.0503,0.493,0.0614,0.1597,2.3,0,0.0171,1087,0.0753,162800,0.0697,0.0218,0.0697,0.0148
47093005904,2017,6160,2333,0.2102,0.5115,39.9,0.0404,0.0044,0.0495,0.0216,0.7618,0.0982,0.0894,0.0171,0.3005,28991,0.0797,0.0869,0.0933,0.4453,0.0407,0.1689,2.64,0.0822,0,1171,0.1136,197500,0.0646,0.0233,0.0692,0
47065011100,2017,6167,2376,0.3392,0.5038,49,0.0054,0,0.0107,0.001,0.8559,0.0648,0.0399,0.1932,0.4335,46608,0.0556,0.1008,0.0264,0.4502,0.0993,0.1549,2.51,0,0.0261,1905,0.1738,324000,0.0293,0.0032,0.0261,0.0321
47179060400,2017,6175,2973,0.3343,0.5265,50.5,0.0194,0.0073,0.052,0.036,0.8561,0.0575,0.0396,0.0626,0.3922,43217,0.0354,0.1156,0.0175,0.4724,0.1325,0.3713,2.01,0.0268,0.0636,988,0.1796,201800,0.0283,0.0147,0.0626,0.0332
47023970100,2017,6178,2247,0.2412,0.5104,41.7,0.0416,0,0,0.0516,0.7118,0.097,0.1455,0.0343,0.4201,22048,0.0564,0.1289,0.1922,0.4534,0.1236,0.1157,2.74,0.298,0.0423,641,0.0926,104400,0.1708,0.0201,0.1556,0.0042
47145030400,2017,6179,2661,0.2733,0.5511,49.7,0.0076,0,0.0189,0.0191,0.8789,0.0316,0.104,0.0049,0.4592,26002,0.0348,0.1342,0.0685,0.4366,0.1703,0.162,2.32,0.1126,0.0045,745,0.1169,109800,0.0686,0.0238,0.0953,0.0021
47143975200,2017,6180,2197,0.2324,0.4976,41.9,0.0142,0,0,0.0296,0.8369,0.122,0.1839,0.0241,0.4001,24274,0.0714,0.192,0.1009,0.4891,0.1431,0.1812,2.81,0.2356,0.0291,856,0.0956,128500,0.0951,0.0148,0.1678,0
47031971000,2017,6187,2719,0.2741,0.5492,45.3,0.0234,0.0018,0.0113,0.0562,0.8343,0.1011,0.0911,0.0283,0.4222,25344,0.0781,0.119,0.0767,0.4969,0.0618,0.3277,2.22,0.0131,0.0221,751,0.1905,106600,0.0607,0.0026,0.1817,0.0242
47045964400,2017,6192,2431,0.2012,0.5334,35.8,0.3545,0.0023,0.0142,0.0583,0.4541,0.2435,0.2216,0.0185,0.3468,17187,0.1269,0.2249,0.0589,0.5662,0.0646,0.4755,2.43,0.0985,0.0617,628,0.2501,71900,0.1434,0.0258,0.2827,0.0449
47037019118,2017,6193,2635,0.1342,0.4612,28.5,0.3825,0,0.0425,0.1881,0.2315,0.1939,0.1047,0,0.0797,24770,0.0115,0.1397,0.0632,0.4342,0.0819,0.8307,2.35,0,0.0087,957,0.1879,160400,0.2083,0.1781,0.1785,0
47133950500,2017,6205,2505,0.2268,0.5339,40.1,0,0,0,0.0056,0.6613,0.1493,0.1128,0.006,0.3733,18736,0.0401,0.1895,0.1084,0.5133,0.0921,0.1293,2.48,0.2178,0.0184,591,0.1972,123300,0.1381,0.0024,0.2031,0
47149041302,2017,6213,2356,0.2295,0.5455,44.9,0.1143,0.0135,0.0283,0.0146,0.541,0.143,0.0479,0.0403,0.3527,35261,0.0372,0.1251,0.0434,0.5251,0.0301,0.3217,2.6,0.0062,0.0828,1186,0.1689,200800,0.0402,0.0208,0.0471,0.0158
47037010402,2017,6219,2459,0.1844,0.5189,31.3,0.3562,0,0,0.2024,0.3489,0.2847,0.2151,0,0.2517,13798,0.1671,0.2697,0.1123,0.5885,0.1438,0.7536,2.52,0,0.1696,813,0.3327,113400,0.179,0.1017,0.3083,0.0021
47157022410,2017,6219,2240,0.2418,0.5187,46.3,0.8689,0,0,0.026,0.4545,0.3125,0.2182,0.0129,0.5353,20457,0.0742,0.2483,0.0537,0.6321,0.1229,0.221,2.78,0,0.0326,911,0.2326,93500,0.1285,0,0.1501,0
47093005813,2017,6248,2337,0.2255,0.5077,44.6,0.0184,0,0.0754,0.031,1,0.0201,0.0046,0.178,0.3372,48916,0.0305,0.0753,0.0048,0.4668,0.0267,0.1061,2.63,0.0112,0.0561,717,0.0706,345700,0.0215,0.0279,0.03,0.0155
47113001502,2017,6249,2167,0.2469,0.5121,41.7,0.1183,0,0,0.0494,0.7972,0.1251,0.1143,0.0217,0.4407,24742,0.071,0.1468,0.0696,0.4652,0.1122,0.1029,2.88,0.1549,0.0535,876,0.132,124900,0.1031,0.0102,0.1112,0
47009010900,2017,6250,2490,0.1872,0.4938,37.2,0.0274,0,0.0107,0.0658,0.6482,0.0988,0.0979,0.0181,0.2972,25665,0.0783,0.1605,0.1021,0.4138,0.0688,0.2378,2.5,0.0157,0.057,946,0.1345,165700,0.0515,0.0204,0.143,0.003
47065011800,2017,6263,2748,0.2015,0.4766,41.2,0.1142,0,0.0067,0.1584,0.646,0.103,0.169,0.0044,0.3315,23414,0.0186,0.148,0.1162,0.4259,0.0675,0.397,2.28,0.0075,0.0247,801,0.1536,121800,0.1284,0.0928,0.1064,0.0003
47177930200,2017,6280,2493,0.2268,0.4825,44.3,0.0115,0,0.0105,0.0871,0.7723,0.0562,0.2158,0.0213,0.3847,27039,0.0466,0.1624,0.1758,0.3701,0.1486,0.2074,2.51,0.1991,0.0574,546,0.0903,115400,0.1412,0.0461,0.123,0.0018
47145030900,2017,6281,2355,0.2808,0.4883,45.5,0,0,0.0018,0.0131,0.7751,0.0841,0.1755,0.0166,0.5732,20689,0.0505,0.1862,0.0771,0.4761,0.1076,0.1924,2.67,0.338,0.0115,545,0.1304,149400,0.093,0,0.1951,0
47189030800,2017,6291,2240,0.1831,0.4952,45,0.0215,0,0,0.0205,0.6904,0.1357,0.1364,0.0536,0.3504,28835,0.0519,0.1474,0.1779,0.4157,0.0968,0.183,2.8,0.2214,0.0116,1013,0.1344,185800,0.1543,0.0042,0.137,0.0021
