,GEOID,State Name,County Name,Year,TOTALPOP,TOTALHHOLD,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QSNGPKIDS,QFHH,QFEMLBR,QED12LES,QRICH200K,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QRENTER,PPUNIT,QMOHO,QNOAUTO,QHSEBRDN,QUNINSUR,QESL,QPOVTY,QDISABLE,QUNOCCHU,MDGRENT,MDHSEVAL,SoVI_Score,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
61008,47125101305,Tennessee,Montgomery ,2019,5622,1838,0.0898,0.5363,25.9,0.3171,0.0174,0.0295,0.1791,0.758,0.242,0.1567,0.6097,0.0257,0.012,0.1409,25152.0,0.0706,0.188,0.0095,0.3645,3.06,0.0265,0.0528,0.2089,0.057,0.029,0.0943,0.0825,0.0637,1205,160400,-1.4830028809052902,-0.7680010939774231,-2.548750233054748,-0.04887352209369457,0.6108917989004112,1.2717301693201641
61009,47125101306,Tennessee,Montgomery ,2019,5586,2043,0.1763,0.5091,26.9,0.314,0.0149,0.0542,0.1158,0.7783,0.2217,0.1385,0.5155,0.0317,0.021,0.1263,22678.0,0.1438,0.1753,0.0017,0.4537,2.73,0.0224,0.0455,0.2149,0.0991,0.0401,0.1008,0.0807,0.0867,990,127200,-1.647338705590778,-0.08726034903190748,-1.7873233779659317,0.18438296093750106,-0.25428117485862534,0.2971432353281856
61010,47125101307,Tennessee,Montgomery ,2019,2358,982,0.187,0.5131,29.9,0.1921,0.0123,0.053,0.1107,0.7,0.3,0.1609,0.5217,0.0708,0.0081,0.2393,22257.0,0.098,0.2675,0.0,0.4929,2.4,0.0653,0.0672,0.221,0.1421,0.0862,0.1399,0.236,0.1089,842,123100,1.0599648220659013,0.1618113868219874,-0.6285539939342388,1.0349185406558785,0.1116420797884973,0.380146808733777
61011,47125101400,Tennessee,Montgomery ,2019,6287,1610,0.111,0.4151,22.1,0.1129,0.0025,0.0116,0.213,0.832,0.168,0.1068,0.6716,0.0247,0.005,0.0068,20272.0,0.2047,0.3811,0.0,1.0,3.24,0.0167,0.0106,0.2348,0.0277,0.0189,0.1133,0.0534,0.1031,1424,.,-2.8383133970036676,0.16780840829216626,-3.4829580920091767,-0.2899395597486008,0.6900517178595147,0.0767241286024289
61012,47125101500,Tennessee,Montgomery ,2019,7541,2788,0.198,0.4889,37.5,0.0528,0.0048,0.0089,0.0385,0.7498,0.2502,0.0664,0.4885,0.086,0.0179,0.3042,27787.0,0.0888,0.1407,0.0128,0.2181,2.7,0.1423,0.0093,0.1062,0.0958,0.0041,0.0944,0.2056,0.1663,1088,165000,-1.5035530688060785,-0.5262016791810171,-0.5382997743237649,-0.584655923666372,0.6232482352114467,-0.477643926846371
61013,47125101600,Tennessee,Montgomery ,2019,5793,2024,0.1902,0.5196,39.5,0.0837,0,0.0142,0.0594,0.6842,0.3158,0.1853,0.4517,0.0879,0.0558,0.3384,27979.0,0.0796,0.0954,0.0,0.2317,2.86,0.1095,0.0366,0.1487,0.1244,0.0275,0.1665,0.1791,0.0916,794,156500,-0.4131816281041603,-0.3303074199836384,-0.23915493408496505,-0.018833008985892966,0.11565766659581574,0.059456068354520455
61014,47125101700,Tennessee,Montgomery ,2019,8129,2932,0.1924,0.4921,44.5,0.0311,0.0006,0.0022,0.0317,0.6967,0.3033,0.1023,0.4832,0.1201,0.0133,0.4475,25589.0,0.0616,0.1369,0.0419,0.149,2.74,0.1879,0.0242,0.0832,0.0611,0.0021,0.1775,0.1756,0.1499,827,170700,-1.0778885800362448,-0.5975058514450302,-0.10008242554172195,-0.8061156094361571,0.9951501865925787,-0.5693348802059142
61015,47125101802,Tennessee,Montgomery ,2019,10895,4052,0.2096,0.4976,38.8,0.0365,0,0.0081,0.0234,0.8059,0.1941,0.0886,0.4898,0.027,0.0842,0.2673,38050.0,0.0292,0.1623,0.0067,0.1064,2.69,0.0486,0.0165,0.0684,0.0429,0.005,0.031,0.1555,0.0486,868,206800,-2.284949675015818,-1.094125744304505,-0.600075710902949,-0.6892144120828123,-0.12174402519932913,0.22021021747377725
61016,47125101803,Tennessee,Montgomery ,2019,7012,2708,0.2353,0.5297,36.3,0.0857,0.005,0.022,0.0265,0.8432,0.1568,0.1152,0.4693,0.0503,0.1023,0.2566,39934.0,0.0534,0.1595,0.0,0.2873,2.55,0.0,0.0052,0.1629,0.0237,0.0104,0.0288,0.1449,0.1312,1343,249200,-1.8402348441957814,-0.5381207327945781,-0.3168444102772737,-0.5195582062885473,-0.8064691690005101,0.34075767416512803
61017,47125101804,Tennessee,Montgomery ,2019,7418,2438,0.1926,0.5058,37.1,0.064,0.0018,0.0276,0.0267,0.8121,0.1879,0.1198,0.4337,0.0756,0.0796,0.2974,35784.0,0.0248,0.1392,0.0,0.1468,3,0.0209,0.0595,0.0927,0.061,0.0056,0.0757,0.1361,0.039,1427,238900,-2.3219868182914163,-0.7327645926080112,-0.584297961629566,-0.3946505551118959,-0.4816513186403464,-0.12862239030159697
61018,47125101902,Tennessee,Montgomery ,2019,2369,876,0.2288,0.5255,43.1,0.1106,0.0025,0.0169,0.0861,0.9017,0.0983,0.0308,0.4863,0.038,0.1119,0.3265,42486.0,0.0157,0.0691,0.0,0.1712,2.7,0.0,0.0,0.0708,0.02,0.0154,0.037,0.1501,0.1061,846,196500,-1.7486880020270856,-1.1503763052252574,0.1261370313128012,-0.22681145225058255,-0.8560392406504986,0.35840196478645175
61019,47125101903,Tennessee,Montgomery ,2019,11118,3740,0.1632,0.5336,32.7,0.1725,0.0133,0.0299,0.0547,0.8017,0.1983,0.1195,0.4925,0.0482,0.0738,0.1799,30717.0,0.0304,0.1317,0.0034,0.4281,2.88,0.0923,0.0198,0.1219,0.0818,0.0191,0.1104,0.1433,0.0669,1000,207400,-2.1396356440389237,-0.7381089286843746,-1.3869931553727155,-0.29383955066068146,-0.02615709067258084,0.3054630813514293
61020,47125101904,Tennessee,Montgomery ,2019,5152,1623,0.1213,0.5017,32.7,0.099,0,0.0342,0.0658,0.8472,0.1528,0.0709,0.4907,0.0171,0.1041,0.1528,38264.0,0.0108,0.0743,0.02,0.1522,3.17,0.0172,0.0142,0.0992,0.0526,0.0152,0.0237,0.0747,0.0391,1152,310900,-4.551118372648945,-1.2844428261872312,-2.0318120402529694,-0.6586366843137581,-0.3742480116033195,-0.20197881029166664
61021,47125102001,Tennessee,Montgomery ,2019,5822,2079,0.1402,0.5526,26.8,0.2343,0.0069,0.0368,0.0629,0.7653,0.2347,0.1433,0.525,0.1274,0.0149,0.152,25450.0,0.0643,0.2052,0.0,0.4916,2.8,0.0468,0.0,0.2145,0.0929,0.026,0.1985,0.1088,0.1459,902,156200,-1.135509134215393,-0.2212856542917348,-1.8124507745246825,-0.05376617644606519,0.35144573727763423,0.6005477337694554
61022,47125102002,Tennessee,Montgomery ,2019,9116,3123,0.1614,0.4899,28.4,0.2246,0.0064,0.0258,0.1447,0.9281,0.0719,0.0637,0.5092,0.0707,0.0231,0.171,26454.0,0.0219,0.1954,0.0043,0.3503,2.92,0.0212,0.0173,0.1361,0.0637,0.0389,0.0894,0.1539,0.0788,1297,170800,-1.8194032883810225,-0.9353052878734238,-1.6714217544630807,0.36639789952432067,0.3479776652965148,0.07294818913464624
61023,47125102003,Tennessee,Montgomery ,2019,7024,2275,0.1335,0.4823,26.5,0.291,0.0037,0.0239,0.1667,0.7716,0.2284,0.2163,0.5768,0.055,0.0,0.0932,22644.0,0.0579,0.2299,0.0,0.422,3.09,0.0126,0.0026,0.2475,0.0893,0.0418,0.0524,0.1175,0.0126,1155,155800,-0.9677439659414078,-0.7838084455756201,-2.448472069172476,0.44930304227573264,0.7713314262316627,1.0439020802992927
61024,47125102004,Tennessee,Montgomery ,2019,6264,2334,0.1352,0.474,30.3,0.3397,0.0057,0.0503,0.1183,0.6776,0.3224,0.0977,0.4908,0.0923,0.0081,0.1607,24917.0,0.0799,0.1801,0.0,0.5176,2.68,0.0106,0.0099,0.1225,0.0579,0.0349,0.0498,0.1375,0.0847,977,172500,-2.3935036397043343,-0.41380995065777093,-1.9056144349262416,0.10937990902598776,0.06020497421109116,-0.24366413735740078
61025,47125102005,Tennessee,Montgomery ,2019,5447,2293,0.118,0.4445,31.3,0.3123,0.0061,0.0384,0.1195,0.6504,0.3496,0.1055,0.394,0.0628,0.0209,0.1374,26780.0,0.0859,0.1733,0.0,0.5578,2.38,0.0127,0.0645,0.2272,0.0899,0.0215,0.1602,0.1152,0.1671,1026,147800,-3.882213751347659,0.4476962477728702,-2.086695699600648,-0.1463261439260619,-0.4851917753996261,-1.6116963801941933
61026,47125102006,Tennessee,Montgomery ,2019,9491,3009,0.1831,0.48,29.2,0.2331,0,0.0264,0.1539,0.8519,0.1481,0.114,0.4923,0.032,0.0193,0.1658,25903.0,0.0844,0.1269,0.0052,0.2449,3.15,0.0165,0.0,0.1672,0.0784,0.0288,0.1339,0.1483,0.0649,1518,182600,-1.8582150656270677,-0.7307034606980994,-1.5786576692284207,0.20402928715669513,0.2192358492369617,0.027880927905795654
61028,47127930100,Tennessee,Moore ,2019,3893,1579,0.2397,0.4806,45.2,0.0085,0.0105,0.0393,0.0,0.7963,0.2037,0.064,0.4477,0.1409,0.0418,0.3597,32740.0,0.0479,0.058,0.0254,0.1533,2.46,0.2055,0.0247,0.0836,0.0843,0.0219,0.0907,0.1474,0.1372,655,186300,-1.8946544706980735,-0.6834901601917113,0.19117785661429057,-0.3790609649449354,-0.025165221235550587,-0.9981159809401668
61029,47127930200,Tennessee,Moore ,2019,2485,1013,0.2877,0.5191,44.8,0.0431,0.0258,0.0,0.0056,0.9514,0.0486,0.0178,0.4558,0.1422,0.0237,0.3751,27398.0,0.0474,0.1768,0.012,0.15,2.4,0.0836,0.0158,0.2596,0.1124,0.0,0.0552,0.1586,0.1697,723,191100,0.17268786963548882,-0.4601795447921308,0.7433988863106686,-0.08450128405410635,0.05687431561247313,-0.08290450344141581
61030,47129110100,Tennessee,Morgan ,2019,2726,1126,0.266,0.5396,46.5,0.0015,0,0.0,0.0315,0.559,0.441,0.1519,0.471,0.1622,0.0062,0.4494,18367.0,0.0654,0.188,0.042,0.1465,2.41,0.318,0.0577,0.1607,0.1205,0.0069,0.3223,0.1993,0.2693,623,91300,1.6154757904780386,0.11414879828403655,0.9500393297022857,-0.31912352676667083,1.2127329404319718,-0.34232175117358443
61031,47129110200,Tennessee,Morgan ,2019,3592,1469,0.2564,0.4772,44.8,0.0,0.0025,0.0,0.0,0.7746,0.2254,0.1035,0.4476,0.1335,0.0306,0.4915,23856.0,0.0856,0.2183,0.0444,0.1314,2.45,0.2555,0.0218,0.2267,0.0526,0.0,0.1962,0.2169,0.1548,675,112600,-0.36742715571396334,-0.07872912855374442,0.6157074909764028,-0.7962351085253151,0.8369235360325538,-0.9450939456438603
61032,47129110300,Tennessee,Morgan ,2019,6347,1434,0.172,0.2841,34.5,0.1936,0.0112,0.0017,0.0279,0.6076,0.3924,0.0886,0.4235,0.2613,0.0126,0.3236,13678.0,0.0333,0.3049,0.0252,0.2985,2.46,0.1918,0.0425,0.0851,0.0392,0.0093,0.148,0.1377,0.1099,651,99500,-4.380211105017205,0.05800016493193441,-1.796938304131448,-0.828130689307316,1.3012832704345878,-3.1144255469449633
61033,47129110400,Tennessee,Morgan ,2019,4204,1660,0.2486,0.5431,43.0,0.0,0,0.0,0.0033,0.461,0.539,0.1843,0.5113,0.1812,0.0151,0.512,23349.0,0.0725,0.2003,0.0,0.2765,2.53,0.3517,0.0277,0.109,0.1189,0.0036,0.2546,0.2493,0.1142,769,104400,2.4828310509590255,-0.20565655380097173,0.9320785021320996,-0.25744620825774267,1.353874115401765,0.6599811954838748
61034,47129110500,Tennessee,Morgan ,2019,4676,1936,0.2188,0.5327,46.9,0.0013,0,0.0,0.0021,0.6211,0.3789,0.1105,0.4684,0.193,0.0155,0.4339,24499.0,0.0733,0.244,0.0233,0.0811,2.41,0.2956,0.061,0.1193,0.1607,0.0,0.2345,0.2581,0.1498,915,100500,1.4400613516983185,-0.08797728831145978,0.8616027044263649,-0.22083292696611487,1.2122568381098655,-0.3249879755603372
61035,47131965000,Tennessee,Obion ,2019,4330,1801,0.2723,0.5113,42.1,0.0806,0,0.0118,0.0383,0.7233,0.2767,0.1099,0.4845,0.1467,0.055,0.422,30655.0,0.071,0.1355,0.0259,0.3259,2.4,0.0898,0.0589,0.1277,0.0675,0.0037,0.2322,0.2187,0.1572,613,91600,0.13336922255438943,0.08250700011721859,0.7383556779688365,-0.4024900031327041,-0.04016224960193948,-0.24484120279702204
61036,47131965100,Tennessee,Obion ,2019,2046,877,0.3055,0.498,49.0,0.0152,0,0.0059,0.0279,0.7113,0.2887,0.0981,0.5325,0.1321,0.0205,0.4937,26367.0,0.0109,0.1599,0.0342,0.2759,2.33,0.2497,0.0673,0.0798,0.049,0.0265,0.1315,0.2013,0.0949,673,101500,1.2245318521364659,-0.7485003947713664,1.144777162205898,-0.1847668453770868,0.7379401987016413,0.27508173137737985
61037,47131965200,Tennessee,Obion ,2019,2068,811,0.2587,0.5126,48.5,0.0082,0.0024,0.0068,0.0174,0.7642,0.2358,0.0506,0.4028,0.1728,0.0271,0.3724,24485.0,0.0233,0.2204,0.0293,0.1788,2.46,0.1903,0.0197,0.0863,0.077,0.006,0.073,0.1992,0.1232,651,122300,-0.07766317951745716,-0.7351763095984685,0.6885353750378467,-0.058620305813652365,0.6337639880532157,-0.6061659271963986
61038,47131965300,Tennessee,Obion ,2019,3530,1491,0.2116,0.4521,46.3,0.0014,0.0051,0.0025,0.0433,0.9282,0.0718,0.0818,0.4236,0.1652,0.0087,0.3863,24075.0,0.0524,0.1868,0.0363,0.1905,2.37,0.1966,0.0342,0.0657,0.0926,0.0052,0.1088,0.2337,0.1971,566,86700,-1.2994347489044,-0.47622075836982014,0.16611203348171505,-0.3397435689268105,0.9417766859031975,-1.591359140992682
61039,47131965400,Tennessee,Obion ,2019,4571,1851,0.2509,0.504,38.3,0.0223,0.0096,0.0031,0.0403,0.5611,0.4389,0.1459,0.4899,0.2026,0.0092,0.3852,21171.0,0.064,0.1404,0.0318,0.336,2.47,0.1372,0.0816,0.1345,0.1094,0.0103,0.2065,0.2142,0.0796,661,85900,0.6363530328297108,-0.08406973339505563,0.1336308762098645,-0.17659633076465692,0.8780847757101623,-0.1146965549306035
61040,47131965500,Tennessee,Obion ,2019,2502,1029,0.1839,0.5212,41.0,0.0875,0,0.0024,0.0264,0.5708,0.4292,0.172,0.5551,0.197,0.0,0.4198,17101.0,0.0801,0.2234,0.0,0.5248,2.25,0.0076,0.0933,0.1098,0.1338,0.0239,0.1216,0.25,0.1316,592,87000,1.8660427184017403,0.18232183347142986,0.16717297830974137,0.020811914612944477,0.7928372463622005,0.7028987456454241
61041,47131965600,Tennessee,Obion ,2019,4029,1701,0.2097,0.6069,32.6,0.3974,0.0022,0.001,0.0812,0.4396,0.5604,0.2034,0.6573,0.1978,0.0,0.3128,15587.0,0.0622,0.2701,0.0,0.5432,2.36,0.0181,0.1852,0.1546,0.1104,0.0202,0.4324,0.238,0.1448,546,77300,3.8155688050372047,0.8368290872647581,-0.0420384491250313,0.0018798840026465827,0.84027746916349,2.1786208137313414
61042,47131965700,Tennessee,Obion ,2019,4372,1962,0.3253,0.5368,46.4,0.1535,0,0.0,0.0505,0.4681,0.5319,0.1422,0.4629,0.1292,0.0066,0.3869,23738.0,0.0733,0.2293,0.0441,0.445,2.13,0.0,0.0306,0.2288,0.0965,0.0178,0.2575,0.2268,0.1008,662,125600,2.459941676566735,0.32887756195087725,1.1650456724298486,0.22557036873889913,0.18540645068807896,0.5550416227590311
61043,47131965800,Tennessee,Obion ,2019,1670,659,0.2838,0.5048,42.4,0.0305,0,0.0,0.0772,0.7788,0.2212,0.0273,0.4634,0.1424,0.0531,0.4446,31163.0,0.0144,0.1232,0.089,0.17,2.51,0.1984,0.0486,0.1032,0.0796,0.0193,0.1384,0.1671,0.1453,739,87400,-0.6731655851205135,-0.7413180405091769,0.5417711048235312,-0.21761875498627217,0.6725291535894735,-0.9285290480380691
61044,47131965900,Tennessee,Obion ,2019,1247,535,0.2534,0.5004,44.2,0.0642,0,0.0048,0.0,0.8248,0.1752,0.1234,0.4037,0.1327,0.0075,0.3832,23490.0,0.0162,0.145,0.022,0.2505,2.33,0.1841,0.0224,0.0598,0.0922,0.0025,0.1732,0.2302,0.0963,543,65200,-0.3846594623775662,-0.6896901349811985,0.3412337065621421,-0.28777940948660347,0.8017258318059985,-0.5501494562779049
61045,47133950100,Tennessee,Overton ,2019,1604,622,0.3117,0.5536,42.0,0.0,0,0.0,0.0,0.9707,0.0293,0.0563,0.4983,0.2208,0.0161,0.4293,21918.0,0.0324,0.1438,0.0552,0.1865,2.58,0.1477,0.0579,0.0354,0.0293,0.0,0.169,0.169,0.2405,625,145800,0.4566151086066984,-0.6513519291773874,0.9063857767181984,-0.6019801184703593,0.872097214863335,-0.06853583532708839
61046,47133950200,Tennessee,Overton ,2019,1674,760,0.2885,0.5,45.1,0.0,0,0.0,0.0024,0.7233,0.2767,0.0566,0.3907,0.2365,0.0276,0.3921,25175.0,0.0313,0.0841,0.0686,0.1224,2.2,0.2177,0.0395,0.1263,0.0753,0.0,0.1427,0.1655,0.1244,567,108100,-1.0900575700916213,-0.5493654869357608,0.5212928102145002,-0.5276790459192096,0.7739795876548106,-1.3082854351059616
61047,47133950301,Tennessee,Overton ,2019,4524,1898,0.3013,0.5166,45.9,0.0309,0.0031,0.008,0.0376,0.9213,0.0787,0.088,0.5036,0.2507,0.0163,0.4932,21077.0,0.0352,0.1914,0.0269,0.3367,2.23,0.1967,0.1591,0.1438,0.0834,0.0097,0.1387,0.1799,0.1357,521,103300,1.623025579874602,-0.07827169420601197,1.2842107866087706,0.08232113157013642,0.4767327696953815,-0.14196741379367447
61048,47133950302,Tennessee,Overton ,2019,2783,1260,0.2379,0.5397,45.0,0.0014,0,0.0047,0.0104,0.67,0.33,0.1492,0.5626,0.2127,0.0056,0.4143,21739.0,0.0384,0.0527,0.0176,0.3024,2.19,0.2026,0.0873,0.1619,0.092,0.0004,0.2451,0.1818,0.085,519,120800,1.0716163765121343,-0.3725531491748077,0.3522125877387284,-0.5129418800311727,0.9186528525962582,0.6862459653831281
61049,47133950400,Tennessee,Overton ,2019,2069,825,0.232,0.508,42.3,0.0,0,0.0,0.0,0.8286,0.1714,0.0667,0.465,0.1471,0.017,0.4897,22319.0,0.0354,0.1557,0.0389,0.1079,2.51,0.2991,0.0521,0.1467,0.0696,0.0,0.1218,0.1634,0.1607,497,130200,-0.6689263697277836,-0.6910065018872973,0.24487049003927672,-0.7411194535543254,1.1271135253653046,-0.6087844296907423
61050,47133950500,Tennessee,Overton ,2019,6556,2603,0.2222,0.4982,39.0,0.0,0,0.0,0.0087,0.6296,0.3704,0.1318,0.4692,0.1167,0.0234,0.345,22138.0,0.0317,0.2282,0.0261,0.1356,2.52,0.1592,0.0204,0.1602,0.0991,0.0,0.1805,0.1203,0.0812,593,142800,-0.6564323562657695,-0.608415085097571,-0.49384546762449083,-0.4566371133360118,0.9371725189465148,-0.03470720915421046
61051,47133950600,Tennessee,Overton ,2019,2858,1172,0.239,0.4633,46.0,0.0,0,0.0175,0.0234,0.7419,0.2581,0.0981,0.4111,0.2484,0.0068,0.4949,19869.0,0.034,0.0613,0.0543,0.1536,2.44,0.1814,0.0981,0.0776,0.1018,0.0206,0.1851,0.1613,0.0915,486,128000,-0.8647286586034384,-0.3807913974045661,0.46113370282495003,-0.16760648084382668,0.7320668856484775,-1.5095313688284733
61052,47135930100,Tennessee,Perry ,2019,2978,1173,0.2831,0.5161,44.1,0.0,0.0024,0.0,0.0218,0.8502,0.1498,0.0529,0.5132,0.2998,0.0512,0.5175,33215.0,0.0302,0.1255,0.0311,0.1654,2.54,0.4029,0.0494,0.1228,0.2015,0.0125,0.2759,0.2602,0.407,638,90400,1.5768080634323824,0.2258257902798887,1.6863505201696467,0.014468593706069233,0.9322239045218427,-1.282060745245065
61053,47135930200,Tennessee,Perry ,2019,4984,1900,0.2586,0.4984,42.9,0.0437,0.001,0.0357,0.0086,0.6642,0.3358,0.0816,0.5032,0.2224,0.0468,0.4237,24836.0,0.117,0.1619,0.0375,0.1821,2.54,0.2839,0.0489,0.1126,0.1361,0.0126,0.2654,0.1933,0.2932,565,87300,0.1774411130806881,0.4250844073365751,0.8268335884806999,-0.37426691969528325,0.4690892049800021,-1.1692991680213058
61054,47137925100,Tennessee,Pickett ,2019,5079,2281,0.3131,0.4954,50.1,0.0018,0,0.0,0.0037,0.7682,0.2318,0.1,0.4461,0.2562,0.0057,0.5309,24907.0,0.0485,0.131,0.0779,0.1828,2.19,0.2474,0.0557,0.0636,0.04,0.0019,0.2001,0.225,0.3498,538,144400,0.2935559924621318,0.02402496566525844,1.5568519485067334,-0.763387643522046,0.9610195208906686,-1.4849527990784825
61055,47139950100,Tennessee,Polk ,2019,1404,683,0.3113,0.4879,48.2,0.0,0,0.0,0.0,0.7409,0.2591,0.0952,0.4497,0.155,0.0146,0.4993,22069.0,0.0679,0.3041,0.0514,0.243,2.06,0.2788,0.0117,0.1215,0.1111,0.0,0.2536,0.2358,0.2291,821,99600,1.3170105194710366,0.05596045348803736,1.3860804871918508,-0.2701812867592079,1.0585905650752123,-0.913439699524856
61056,47139950201,Tennessee,Polk ,2019,2248,912,0.1873,0.5022,42.1,0.0013,0.0027,0.0018,0.0427,0.7795,0.2205,0.1042,0.4505,0.1674,0.0,0.443,22619.0,0.0774,0.1499,0.05,0.216,2.45,0.185,0.0504,0.0965,0.2286,0.0101,0.2006,0.1361,0.1965,821,161500,-0.22097420954990965,-0.23194692721646293,-0.03460737213939795,0.03839640802490345,1.093537367290463,-1.0863536855094151
61057,47139950202,Tennessee,Polk ,2019,5430,2381,0.2492,0.4843,45.6,0.0076,0.0041,0.0015,0.0068,0.6866,0.3134,0.1218,0.4627,0.1869,0.0168,0.3725,30217.0,0.059,0.1293,0.0459,0.2155,2.22,0.2588,0.0256,0.0781,0.0513,0.0039,0.092,0.1349,0.1404,661,104300,-1.2487461727408684,-0.6454403502144076,0.04476007905952261,-0.7774721073752245,0.8856799348100038,-0.7562737290207628
61058,47139950300,Tennessee,Polk ,2019,4053,1777,0.2203,0.4796,44.8,0.0015,0.0052,0.0,0.0254,0.8551,0.1449,0.0743,0.3744,0.1583,0.0208,0.3872,23330.0,0.0644,0.1389,0.0265,0.3106,2.28,0.2956,0.0338,0.1784,0.0947,0.007,0.1238,0.1781,0.1473,702,106100,-1.5221933746186314,-0.3436926766476618,0.02467222101260732,-0.38701182064601103,0.7282184990082953,-1.544379597345861
61059,47139950400,Tennessee,Polk ,2019,3679,1630,0.311,0.5599,47.8,0.0016,0,0.0014,0.0318,0.6806,0.3194,0.1638,0.4675,0.191,0.0221,0.4307,23566.0,0.0895,0.2389,0.0215,0.3141,2.2,0.2459,0.0982,0.1442,0.1467,0.0175,0.1918,0.1926,0.187,543,116700,2.9017469710899912,0.1814349687799302,1.5666544688518258,0.3182688154815565,0.5565403260130914,0.2788483919635875
61060,47141000100,Tennessee,Putnam ,2019,5616,2021,0.2407,0.4733,40.6,0.0023,0.0059,0.005,0.2461,0.8008,0.1992,0.1054,0.3702,0.1945,0.0143,0.4226,19667.0,0.0212,0.1645,0.031,0.3607,2.73,0.158,0.0584,0.1381,0.1466,0.104,0.2377,0.1502,0.1638,579,129000,1.3949089601510336,-0.4134543267086721,0.460681474183752,2.098212667918201,0.5430991338022308,-1.2936299890444782
61061,47141000200,Tennessee,Putnam ,2019,10828,4616,0.2625,0.5356,41.6,0.0068,0,0.0053,0.0053,0.4382,0.5618,0.2208,0.5427,0.0992,0.0635,0.4526,28652.0,0.0248,0.1775,0.0066,0.31,2.28,0.0433,0.0615,0.2026,0.0445,0.0,0.1626,0.2196,0.0,832,161400,1.4927297576044494,-0.26810751991106796,0.5721520325961342,-0.49133848499894783,0.15451874312371913,1.5255049867946118
61062,47141000301,Tennessee,Putnam ,2019,2741,1149,0.2729,0.5064,48.3,0.0157,0,0.0,0.0124,0.7879,0.2121,0.1001,0.5004,0.106,0.0209,0.416,29848.0,0.0668,0.2404,0.0241,0.121,2.36,0.0325,0.0,0.0801,0.0786,0.0011,0.0468,0.1502,0.1121,737,154400,0.5555507305941669,-0.7805728949530976,0.7360593768780259,-0.2531273697377751,0.3689407121896992,0.48425090621731454
61063,47141000302,Tennessee,Putnam ,2019,6562,2977,0.1065,0.4575,26.0,0.0354,0,0.0323,0.1646,0.234,0.766,0.1367,0.4394,0.1928,0.0,0.1868,18123.0,0.0369,0.3582,0.0,0.7078,2.2,0.021,0.0957,0.3376,0.1332,0.0424,0.4271,0.1114,0.0798,688,127700,-0.867260150068915,1.0224978636831876,-2.0820261011459773,0.8955881834627281,0.2831021611842164,-0.9864222572530698
61064,47141000303,Tennessee,Putnam ,2019,2067,942,0.2656,0.6043,40.5,0.0058,0.014,0.0029,0.0643,0.5745,0.4255,0.103,0.5136,0.1796,0.0223,0.3747,23996.0,0.0317,0.2246,0.0,0.3811,2.19,0.1689,0.0669,0.1285,0.135,0.0357,0.1945,0.164,0.1627,630,147200,3.0498456647336383,-0.35576133373589114,0.8272009557798907,0.687824256916425,0.5922384349516533,1.2983433508215605
61065,47141000400,Tennessee,Putnam ,2019,4524,1941,0.229,0.5325,38.8,0.0276,0,0.0214,0.0234,0.7095,0.2905,0.1123,0.5293,0.0316,0.0546,0.3503,31511.0,0.0586,0.158,0.0082,0.4941,2.33,0.0,0.0175,0.188,0.0962,0.0069,0.1462,0.1189,0.0775,761,211700,-0.4294732245986368,-0.3573593524169844,-0.2582874619429053,-0.3008591896115475,-0.3441684966332096,0.8312012760060101
61066,47141000500,Tennessee,Putnam ,2019,2152,1026,0.2416,0.4977,31.5,0.0855,0,0.026,0.0218,0.7083,0.2917,0.1257,0.5033,0.0171,0.0877,0.3246,38857.0,0.0218,0.2554,0.0107,0.5692,2.09,0.0,0.0595,0.2281,0.0345,0.031,0.1359,0.1257,0.033,818,248100,-1.420086140521103,-0.10235845516292343,-0.6038927945327129,-0.311647119746929,-0.8016714342343405,0.3994836631558029
61067,47141000600,Tennessee,Putnam ,2019,4249,1667,0.2523,0.5039,39.7,0.032,0.0066,0.024,0.0327,0.6862,0.3138,0.0894,0.4736,0.1434,0.0654,0.4193,30339.0,0.0676,0.2267,0.0,0.4067,2.31,0.0122,0.132,0.2214,0.0696,0.0199,0.1606,0.1403,0.077,749,170000,0.0004938530435003655,0.36668172538282523,0.46966106729434187,-0.013924706633107678,-0.7727938888440891,-0.0491303441564701
61068,47141000700,Tennessee,Putnam ,2019,3284,1742,0.2244,0.5627,36.0,0.0789,0.0049,0.0308,0.0862,0.4622,0.5378,0.1998,0.5724,0.2011,0.008,0.3927,20824.0,0.0505,0.1763,0.0045,0.7675,1.88,0.0,0.0913,0.2509,0.1637,0.0643,0.2511,0.1686,0.0875,700,154300,3.2108035974652793,0.4279915671468274,0.19423406554813075,1.0687985326332021,0.11898551810438894,1.4007939140327301
61069,47141000800,Tennessee,Putnam ,2019,6378,1884,0.1381,0.4338,20.6,0.0403,0.0017,0.0155,0.0902,0.2802,0.7198,0.147,0.3829,0.2239,0.0037,0.181,11214.0,0.2826,0.2716,0.0134,0.845,2.21,0.0047,0.0669,0.3843,0.1248,0.0451,0.4756,0.0516,0.1233,708,144100,-2.464763405025748,2.159529925844013,-2.3660437334207947,-0.12437697534250906,0.04785465591851912,-2.1817272780249763
